Gender,Married,Education,ApplicantIncome,LoanAmount,Credit_History,Loan_Status
0,0,1,5165,333,1.0,1
1,1,1,11836,282,0.0,1
1,0,1,8047,381,1.0,1
1,1,1,6696,457,0.0,1
1,1,0,3519,475,1.0,1
1,0,1,13471,528,1.0,1
1,1,0,9982,289,1.0,1
1,0,1,3683,425,0.0,1
1,1,1,5379,314,0.0,1
0,0,1,4436,357,1.0,0
1,1,0,12106,125,1.0,0
1,1,1,8191,369,1.0,0
1,0,1,8545,181,1.0,1
1,1,0,11987,457,0.0,0
0,1,0,4313,284,1.0,1
0,1,0,2737,387,1.0,0
0,1,0,11809,161,1.0,0
0,1,1,6341,470,1.0,1
0,0,1,4543,561,0.0,1
0,1,0,7972,129,1.0,1
0,1,1,4587,496,1.0,1
0,0,0,5058,523,0.0,1
0,0,0,6793,130,1.0,1
0,0,0,10390,392,1.0,1
0,1,1,4353,272,1.0,1
0,1,0,13500,201,1.0,0
0,1,1,14311,227,1.0,1
0,1,1,3345,185,1.0,1
0,0,1,7862,414,1.0,1
0,0,0,14811,127,1.0,0
1,1,1,13706,221,1.0,1
0,1,0,8156,350,1.0,1
1,1,1,9066,160,1.0,0
0,1,1,4682,502,1.0,1
0,0,1,1963,270,1.0,0
1,0,0,5360,542,0.0,1
0,1,0,7260,371,1.0,1
1,0,0,8760,424,1.0,1
1,1,0,1950,399,1.0,1
1,1,1,3415,212,1.0,1
0,0,1,10615,293,0.0,0
0,1,0,5122,493,0.0,0
0,0,0,8576,530,1.0,0
1,1,0,1815,118,1.0,1
1,0,0,6266,439,1.0,1
0,1,1,6293,192,0.0,0
0,0,0,14780,316,1.0,0
0,1,0,2876,564,1.0,0
0,1,1,4315,278,1.0,0
0,0,0,2762,598,1.0,0
1,1,1,10819,496,0.0,1
1,0,0,14694,290,0.0,1
1,0,1,4425,592,1.0,1
0,1,0,10744,499,0.0,0
1,1,0,13876,536,0.0,1
1,1,0,12114,262,0.0,0
1,1,0,4968,199,0.0,0
1,0,0,14151,286,1.0,0
1,1,1,5521,394,1.0,1
0,1,0,5909,166,0.0,1
1,1,1,2047,172,1.0,1
0,0,1,6391,331,1.0,0
0,1,1,5023,288,1.0,0
0,0,1,8542,149,1.0,0
0,1,0,11221,408,1.0,0
0,0,0,7105,401,0.0,1
1,1,0,1606,407,1.0,1
1,1,0,10548,223,1.0,1
0,0,1,4484,256,1.0,0
0,1,1,14078,360,1.0,1
0,1,1,6968,294,1.0,1
1,1,0,14404,429,1.0,0
0,0,0,7352,450,1.0,0
1,1,0,2750,430,0.0,0
0,0,0,8239,355,1.0,1
1,0,1,14764,564,1.0,1
0,0,0,7632,523,1.0,1
1,1,0,3111,588,1.0,0
0,0,1,9428,299,1.0,1
1,0,1,3290,471,1.0,0
1,1,0,8717,485,1.0,1
1,0,0,2367,167,1.0,1
1,0,1,4269,545,0.0,0
1,1,0,13945,179,1.0,1
1,1,1,1827,332,1.0,1
1,0,1,5316,285,1.0,1
0,1,0,4648,204,0.0,1
0,1,1,8276,568,0.0,1
0,1,0,13073,424,1.0,1
0,0,0,12066,541,1.0,0
0,0,0,4055,518,1.0,1
1,1,0,14657,241,1.0,1
1,0,1,10822,498,1.0,1
1,1,0,5836,489,1.0,1
1,1,0,3982,371,1.0,1
1,1,1,4599,442,0.0,1
0,1,0,12443,223,1.0,1
0,1,0,13012,322,0.0,1
0,0,0,11248,589,1.0,1
0,0,0,13235,273,0.0,0
1,0,1,7286,290,0.0,1
1,0,1,8232,239,1.0,1
1,1,0,9485,396,1.0,1
0,1,1,14200,218,0.0,1
1,0,1,7554,374,0.0,1
0,0,1,2068,175,0.0,0
1,1,1,3154,208,1.0,1
1,1,0,12928,218,1.0,1
0,1,1,8632,560,1.0,0
1,0,0,12811,468,1.0,1
1,1,0,5233,357,0.0,1
0,1,1,4729,119,0.0,1
1,0,0,8311,218,1.0,1
0,0,1,9842,450,1.0,1
1,0,0,11964,236,1.0,1
1,1,0,14043,376,1.0,0
1,1,1,11800,354,0.0,1
1,0,0,3295,363,1.0,1
1,1,1,8039,266,1.0,0
1,1,0,14973,264,1.0,0
1,1,0,12119,128,1.0,1
1,0,1,13206,566,1.0,1
0,0,1,10040,134,1.0,1
0,1,1,11770,336,1.0,0
1,1,0,7714,393,1.0,0
1,1,1,10088,189,1.0,1
0,1,1,7645,302,1.0,1
1,0,1,12668,327,0.0,0
1,0,1,4109,518,0.0,1
0,1,0,10850,167,0.0,0
1,1,0,9837,230,1.0,0
1,0,0,3726,464,1.0,0
0,1,0,9955,210,1.0,1
1,0,0,13991,111,1.0,0
1,1,0,7430,387,0.0,1
0,0,1,8342,274,1.0,1
1,1,0,12793,418,1.0,1
0,1,1,11798,253,1.0,1
1,0,1,4580,142,1.0,1
1,0,1,2487,462,0.0,0
0,1,1,11039,304,0.0,0
0,1,0,2860,271,0.0,0
1,0,0,8550,393,1.0,1
0,0,0,9046,384,1.0,1
0,1,1,12530,410,1.0,0
1,1,0,3226,151,1.0,0
1,0,0,11981,214,1.0,0
1,0,0,2407,118,0.0,1
0,0,0,10875,134,1.0,0
0,0,0,4324,147,1.0,0
0,0,0,10950,332,1.0,1
0,1,1,9525,318,1.0,1
1,1,1,9890,209,0.0,0
0,0,0,10748,353,1.0,1
1,1,1,3955,287,0.0,1
0,1,1,6708,130,1.0,1
1,0,0,9274,358,0.0,1
1,1,1,4865,262,1.0,1
1,1,0,10952,443,1.0,1
0,1,1,13670,407,1.0,1
1,0,0,6779,170,1.0,0
1,0,1,7451,406,1.0,1
0,1,1,12527,155,1.0,1
1,1,1,11005,198,1.0,1
0,1,1,11594,120,0.0,0
0,1,0,8197,484,1.0,1
1,1,1,13667,207,0.0,1
1,1,0,10269,152,1.0,1
0,0,0,8176,105,1.0,0
1,1,1,14122,330,1.0,1
0,1,1,2520,581,0.0,1
0,0,0,13345,181,1.0,0
0,1,1,5344,545,1.0,1
1,1,0,5073,316,1.0,1
0,1,1,11985,434,1.0,1
1,1,0,6942,146,0.0,1
1,0,1,9414,451,1.0,1
1,1,1,7558,461,1.0,1
1,0,0,9451,340,1.0,0
0,1,0,10302,277,1.0,1
1,1,0,10020,181,1.0,1
0,0,1,2046,386,1.0,0
0,1,1,10030,291,0.0,0
1,0,1,4681,512,1.0,1
0,0,1,12733,242,1.0,1
0,0,0,10498,413,1.0,1
1,1,0,10725,378,0.0,0
0,1,1,12965,521,1.0,1
0,1,1,5487,140,1.0,1
0,1,1,4833,558,1.0,0
0,0,0,4240,370,1.0,1
1,1,0,14217,186,1.0,1
0,1,1,6401,102,0.0,1
0,0,0,11388,310,0.0,0
0,0,1,13342,100,1.0,0
0,1,1,7208,571,0.0,1
1,0,0,3582,596,1.0,1
0,0,0,11690,174,1.0,0
1,0,0,6152,577,1.0,0
0,0,0,11377,597,1.0,1
1,0,1,6086,494,1.0,1
1,1,0,11295,543,1.0,0
1,1,0,14041,330,0.0,1
1,1,0,13804,548,1.0,1
1,1,0,1760,175,1.0,1
0,1,1,5296,359,1.0,0
0,1,1,12467,124,1.0,1
0,1,0,7482,299,1.0,1
1,0,0,2000,562,0.0,0
0,1,1,2515,526,1.0,1
1,1,1,12025,193,1.0,1
1,1,0,9605,523,0.0,1
0,0,1,11746,451,1.0,1
0,1,1,9164,207,1.0,1
1,1,1,5463,454,1.0,1
1,0,1,6818,568,1.0,1
0,1,0,13366,194,1.0,1
0,1,1,13747,455,0.0,0
0,0,1,4206,190,1.0,0
0,1,0,7635,143,1.0,1
1,0,0,7281,555,1.0,0
0,1,0,3599,542,1.0,0
0,1,1,7886,483,1.0,1
0,1,0,6838,122,0.0,0
1,0,1,4065,289,1.0,1
1,0,0,12709,122,0.0,0
1,0,1,9800,333,1.0,0
1,1,0,13114,285,1.0,0
0,1,0,6516,410,1.0,1
1,0,1,9757,516,1.0,1
0,0,0,4581,432,1.0,1
0,1,0,5797,162,1.0,1
0,1,0,7413,202,0.0,1
0,1,0,4448,599,0.0,1
1,1,0,9905,415,1.0,0
1,0,1,7711,582,0.0,0
1,1,1,14114,288,1.0,0
0,1,0,14861,435,1.0,1
0,1,0,2540,559,0.0,1
0,1,1,14310,288,1.0,1
0,1,1,9488,450,1.0,1
0,1,0,8973,168,1.0,1
1,1,1,9059,213,1.0,1
0,0,0,2487,203,1.0,0
1,0,0,4695,207,1.0,0
0,0,0,6599,444,0.0,0
0,1,0,2003,120,1.0,1
1,0,1,6844,486,1.0,1
1,1,1,10447,531,1.0,0
0,1,1,11033,365,1.0,1
0,1,0,9648,442,1.0,1
0,1,1,7510,308,1.0,1
0,0,0,12280,269,1.0,0
1,1,0,2881,582,1.0,1
0,1,1,7102,572,0.0,1
1,0,0,8512,293,1.0,0
0,0,0,12679,446,0.0,1
1,0,0,12536,529,1.0,0
1,1,1,12211,492,1.0,1
0,0,0,5226,222,1.0,0
1,1,1,3387,276,1.0,1
0,1,0,11015,103,0.0,1
1,0,1,5309,287,1.0,0
0,0,0,13439,445,1.0,1
1,0,1,3631,451,1.0,1
0,1,1,3924,128,1.0,1
0,1,0,13076,185,1.0,1
1,1,0,6939,146,1.0,0
1,1,0,11943,176,0.0,1
1,1,0,6974,442,0.0,1
1,1,1,10700,290,1.0,1
0,0,0,2817,130,0.0,1
1,1,1,8147,406,1.0,1
0,0,0,4716,268,1.0,0
1,0,1,14326,135,1.0,1
0,0,1,1516,344,1.0,0
0,0,1,6170,523,1.0,0
0,0,0,11494,450,1.0,1
0,1,0,4123,287,1.0,0
1,1,1,14850,114,1.0,0
1,1,1,1629,433,1.0,0
0,1,1,2973,582,1.0,1
1,0,1,10641,315,0.0,1
1,0,1,13688,257,0.0,0
0,0,0,10760,513,0.0,0
1,1,1,5811,254,1.0,1
1,1,0,11315,340,1.0,0
1,1,0,4395,395,1.0,0
0,1,0,4236,561,0.0,1
1,0,1,6598,144,1.0,1
0,0,1,12004,594,1.0,1
1,1,1,3446,558,1.0,0
1,1,1,7059,274,1.0,1
1,0,0,10308,591,1.0,1
0,0,0,11561,445,0.0,0
0,0,0,1800,155,1.0,1
1,0,1,10676,153,0.0,1
0,1,1,14982,440,1.0,1
1,0,1,13383,364,1.0,1
0,0,1,6001,473,1.0,1
0,0,1,13118,338,1.0,1
1,0,1,9852,420,1.0,0
1,1,0,7414,207,1.0,1
1,1,0,7171,297,1.0,1
1,1,1,9717,484,1.0,0
0,1,0,1582,313,1.0,1
0,1,0,9864,598,1.0,1
0,1,0,2498,345,1.0,1
1,0,0,7304,496,1.0,1
1,0,1,8437,137,0.0,0
0,0,0,4641,596,0.0,0
1,0,1,4382,272,1.0,0
0,1,1,13793,204,1.0,0
0,0,0,12535,139,1.0,1
0,1,1,8862,578,1.0,1
0,0,0,14312,498,0.0,1
0,0,1,11802,533,1.0,1
1,0,1,4584,229,0.0,1
1,1,0,3545,280,0.0,1
1,0,0,10452,578,1.0,1
0,1,1,1704,509,1.0,1
0,1,0,14684,293,1.0,1
0,0,1,6784,430,1.0,1
0,1,0,12794,388,0.0,1
1,1,1,11727,565,0.0,1
1,0,1,3052,440,1.0,1
0,0,1,9316,158,0.0,1
0,0,1,14664,450,1.0,1
0,0,1,2324,125,1.0,1
1,0,0,12648,577,0.0,1
1,0,1,5248,202,1.0,0
1,1,0,12137,120,0.0,1
0,0,0,7078,532,0.0,0
0,0,1,7412,179,1.0,1
1,1,1,8890,426,0.0,1
0,0,0,6697,569,0.0,0
1,1,1,13588,298,1.0,1
0,0,1,10530,421,1.0,1
1,0,0,6195,136,1.0,1
0,1,0,8268,113,1.0,0
1,0,0,5183,555,1.0,1
1,1,0,3461,320,1.0,1
1,0,0,2437,463,0.0,0
1,0,0,12623,490,0.0,1
1,1,1,9095,265,1.0,1
1,0,0,1924,272,1.0,1
0,0,0,13002,249,0.0,1
0,1,1,4551,271,1.0,1
0,0,1,4405,180,0.0,1
1,1,1,11829,435,0.0,1
1,0,1,13738,324,1.0,1
0,1,1,12902,458,1.0,1
1,0,1,14784,134,1.0,0
1,1,0,4194,457,1.0,1
1,1,1,5095,287,1.0,1
1,0,1,2767,323,1.0,1
1,0,1,13268,230,1.0,1
0,1,1,1921,473,1.0,0
0,0,0,14993,550,0.0,1
0,1,1,4766,555,1.0,1
0,0,1,8517,593,1.0,1
0,0,0,11349,450,0.0,1
1,1,0,3600,410,1.0,0
1,1,0,8629,108,1.0,1
1,0,1,14801,168,1.0,1
1,0,0,9595,127,1.0,1
0,0,0,13631,498,1.0,1
0,0,0,10376,468,1.0,1
0,0,1,3726,574,1.0,0
1,1,1,5888,333,1.0,1
0,0,0,3922,130,1.0,0
1,0,1,8726,414,1.0,1
0,1,1,10769,331,1.0,1
0,1,1,13677,437,1.0,1
1,1,1,13532,585,1.0,0
1,0,1,13008,596,1.0,1
0,1,0,8816,153,0.0,1
0,1,0,4343,551,1.0,1
1,1,0,13131,568,0.0,0
0,1,0,5611,274,1.0,0
0,0,1,13963,397,1.0,1
1,0,0,7159,378,1.0,0
0,0,0,3403,464,0.0,1
1,1,1,5724,185,0.0,1
0,1,1,12986,164,0.0,1
1,1,1,6479,188,0.0,1
0,1,1,6863,153,1.0,0
1,1,0,1925,217,1.0,1
0,1,1,3901,460,1.0,1
1,0,1,10441,575,1.0,0
0,0,1,14531,328,1.0,1
0,1,1,14814,366,1.0,1
0,0,1,14266,418,0.0,1
0,1,1,14763,121,1.0,1
0,1,0,8748,537,1.0,1
0,0,0,1543,346,1.0,0
0,1,0,7798,572,0.0,1
0,0,1,6542,472,1.0,0
0,1,1,3059,568,1.0,1
1,1,0,7535,519,1.0,1
1,0,0,8571,413,0.0,1
0,1,0,5694,119,1.0,1
1,1,0,13160,499,1.0,0
0,1,1,5451,575,1.0,1
0,0,0,13958,283,1.0,1
1,1,1,1647,448,1.0,1
0,1,1,3670,149,1.0,0
0,1,1,9803,189,1.0,0
1,0,0,6618,203,1.0,1
1,0,0,8655,293,1.0,1
0,0,0,8797,482,0.0,1
1,0,1,5663,468,1.0,0
1,0,1,9526,173,1.0,0
0,1,0,10519,368,1.0,1
1,0,1,11444,114,1.0,0
1,0,0,9567,428,1.0,1
0,1,1,4439,382,1.0,0
1,0,1,7227,491,0.0,0
1,1,1,13420,297,1.0,0
0,0,1,9564,583,0.0,1
0,1,1,5116,533,1.0,1
0,1,1,6905,443,0.0,0
1,0,1,8785,294,1.0,1
0,0,0,13415,509,1.0,1
0,1,1,11969,135,1.0,0
1,1,1,9851,504,1.0,1
0,1,0,13057,304,1.0,1
0,1,0,7380,407,0.0,1
0,1,0,11925,238,0.0,1
0,1,0,2513,363,1.0,1
1,1,1,14664,156,1.0,1
0,0,1,10243,209,0.0,1
0,1,0,8891,273,1.0,1
1,0,1,2675,595,1.0,1
0,0,0,10855,305,1.0,0
1,1,1,6747,324,0.0,1
1,1,1,9018,485,0.0,0
1,0,1,7790,163,1.0,1
0,1,1,2808,351,1.0,0
1,1,1,11184,535,1.0,1
1,0,0,10933,548,1.0,1
1,0,1,14223,366,1.0,1
0,0,1,6327,489,1.0,0
0,1,1,6764,451,1.0,0
0,1,1,3277,562,1.0,0
0,0,1,1559,431,1.0,1
0,1,0,11325,419,0.0,1
0,0,1,8486,456,1.0,1
0,1,0,12143,192,1.0,1
1,0,1,9360,282,0.0,1
1,1,1,14925,399,1.0,1
1,0,0,10027,313,1.0,1
1,1,1,10522,593,1.0,0
0,1,1,3092,241,1.0,1
1,0,0,5880,182,0.0,1
1,1,1,7597,488,1.0,1
1,1,0,7958,198,1.0,0
1,0,0,10651,380,0.0,0
0,1,0,7217,533,1.0,1
0,1,1,5666,201,0.0,1
0,1,1,7988,428,1.0,1
1,0,0,9657,477,1.0,1
0,0,1,10813,170,1.0,1
1,0,0,6919,472,1.0,1
0,0,1,11915,437,1.0,1
0,0,0,13508,485,1.0,0
0,1,1,14671,471,1.0,1
0,1,0,10790,365,1.0,1
0,0,1,9834,591,1.0,1
1,1,0,12670,229,1.0,0
0,1,1,2546,159,1.0,1
1,1,0,10760,400,1.0,1
1,1,1,9136,491,1.0,0
1,0,1,5687,541,0.0,1
1,0,0,4840,218,1.0,1
1,1,1,7677,362,1.0,1
0,1,1,6273,582,1.0,0
0,0,1,4935,570,1.0,1
0,1,1,13471,427,0.0,1
0,1,0,8800,120,1.0,1
1,1,1,8402,196,1.0,1
0,0,1,14169,402,1.0,1
0,0,0,7299,100,0.0,1
1,1,1,2465,495,1.0,1
1,1,0,8944,302,1.0,1
0,1,1,10871,531,1.0,1
0,1,0,12126,227,1.0,1
1,1,1,8178,449,1.0,1
0,1,0,2000,231,1.0,0
0,0,0,6054,133,1.0,0
0,0,0,1549,186,1.0,1
0,1,1,10661,131,1.0,1
1,0,0,2487,358,1.0,1
1,1,1,14319,575,1.0,0
1,1,0,14791,423,1.0,0
0,0,0,8271,412,1.0,1
0,0,0,2615,469,1.0,0
0,1,1,5432,559,1.0,0
0,1,1,11171,507,1.0,0
0,0,0,5934,132,1.0,0
1,0,0,12816,486,1.0,0
0,1,0,5067,487,0.0,1
0,1,0,3158,385,0.0,1
1,1,0,11568,425,1.0,0
0,0,0,9444,148,1.0,1
1,1,0,11743,385,1.0,1
1,0,0,7300,555,1.0,1
1,1,1,5876,181,0.0,0
1,0,0,14948,243,1.0,1
1,0,1,9517,536,1.0,1
0,0,0,4315,489,1.0,1
1,0,1,2470,379,1.0,0
1,1,1,9320,470,1.0,1
0,0,0,14785,191,1.0,1
0,0,1,7012,323,1.0,1
1,0,1,1707,316,1.0,1
0,1,0,1759,255,1.0,1
0,1,0,6525,376,0.0,0
1,1,0,5858,107,0.0,0
1,1,1,10474,135,1.0,1
0,1,0,2004,223,1.0,1
1,1,1,11265,108,1.0,0
1,0,0,13990,139,1.0,1
0,0,0,3259,568,1.0,1
1,0,1,9014,278,0.0,0
1,1,1,9260,228,0.0,0
1,0,1,5294,546,1.0,0
1,0,0,5090,472,1.0,1
1,1,0,13832,167,1.0,0
0,0,0,8470,557,1.0,1
0,1,1,11093,253,0.0,1
1,0,1,10480,523,1.0,0
0,1,1,7785,102,1.0,1
1,1,1,4829,463,1.0,1
1,1,0,12536,477,1.0,0
1,0,1,13677,364,1.0,0
1,0,1,5512,515,0.0,1
1,1,0,3592,550,1.0,1
0,1,0,4467,103,0.0,0
0,0,1,10761,361,1.0,0
1,0,1,3175,428,1.0,0
0,1,1,12304,381,0.0,1
1,0,1,5896,485,0.0,1
0,0,1,1787,549,0.0,1
1,0,1,2285,469,1.0,1
0,1,0,3816,184,1.0,1
1,1,0,4338,441,1.0,1
1,0,0,8729,486,1.0,1
0,1,0,13329,134,1.0,1
0,0,1,9637,213,1.0,1
1,0,1,9618,158,0.0,1
0,1,1,12320,137,1.0,1
1,1,1,2765,132,0.0,1
0,1,0,4483,476,1.0,1
0,0,1,7401,498,0.0,1
1,0,1,9431,302,1.0,1
0,1,1,12707,301,1.0,0
0,1,1,9643,199,1.0,0
1,1,0,9530,497,0.0,1
0,0,1,9762,549,0.0,0
1,0,0,14622,400,1.0,1
1,0,1,12152,403,1.0,1
1,1,1,2111,527,1.0,0
1,1,1,8728,217,1.0,1
1,0,0,5023,520,1.0,1
0,1,1,7012,342,1.0,0
1,1,1,5202,128,0.0,0
1,1,1,12268,326,1.0,0
0,1,0,6924,439,1.0,0
0,0,0,9882,312,1.0,1
0,1,1,11439,517,0.0,1
1,0,0,11817,286,1.0,1
1,0,1,3128,212,1.0,1
1,1,1,14676,472,1.0,1
0,0,0,9407,398,1.0,0
1,0,1,4872,260,0.0,1
0,1,1,12688,118,1.0,1
1,0,0,9708,363,0.0,1
0,0,0,14602,258,0.0,1
1,0,0,11289,110,1.0,0
1,0,0,10758,107,1.0,1
1,0,1,4639,252,0.0,1
0,0,1,13143,212,0.0,1
0,0,1,3759,247,0.0,1
1,0,1,3750,137,0.0,1
1,1,1,7621,234,1.0,1
1,1,1,12465,472,1.0,1
0,1,1,13896,560,1.0,1
1,0,1,9681,522,1.0,0
1,0,0,1783,334,1.0,1
1,0,1,12680,354,0.0,1
1,1,1,7225,173,1.0,1
0,1,1,14524,427,0.0,1
0,1,1,9418,461,1.0,1
1,0,1,6737,473,1.0,0
1,1,0,14719,590,1.0,1
0,1,0,10294,375,1.0,1
0,0,0,11055,308,1.0,1
1,1,1,13044,366,0.0,0
0,0,1,5575,243,1.0,1
0,1,1,14278,584,1.0,1
1,0,1,7662,141,1.0,1
0,0,0,14986,323,1.0,0
0,0,0,9136,445,1.0,1
1,0,1,7237,151,1.0,1
1,0,1,10492,520,1.0,1
0,1,0,10451,407,1.0,0
1,0,0,9502,236,1.0,1
0,0,0,14953,518,1.0,1
1,0,0,8572,294,1.0,1
0,0,0,2993,194,0.0,0
1,1,0,14492,589,1.0,1
0,0,0,13626,490,1.0,1
0,1,1,10506,357,1.0,1
0,0,1,14590,124,1.0,0
1,0,0,1872,331,1.0,0
1,1,1,7087,431,1.0,1
0,1,0,8571,193,1.0,1
0,1,1,12690,449,0.0,1
1,0,0,4391,320,1.0,0
1,1,1,13483,396,1.0,1
1,0,0,8086,302,1.0,1
1,1,1,9123,598,1.0,1
1,1,1,4819,535,1.0,1
1,0,0,11881,442,0.0,1
0,1,0,12141,180,0.0,1
1,1,0,5467,304,1.0,1
0,0,1,2322,580,0.0,0
1,0,1,1721,548,1.0,0
1,0,1,8380,479,1.0,1
0,1,1,13629,587,1.0,1
0,1,0,11079,176,1.0,0
1,1,0,5388,137,1.0,1
0,1,1,14781,294,0.0,1
0,1,0,14999,563,1.0,1
0,0,0,11852,141,0.0,1
0,1,0,6800,554,1.0,1
1,0,0,4770,281,1.0,1
0,1,1,11617,344,1.0,1
1,0,0,6193,294,1.0,1
1,1,0,12643,177,0.0,1
1,1,0,14272,419,1.0,1
1,0,1,9066,563,1.0,0
0,1,0,5493,487,1.0,0
0,0,1,4098,514,0.0,1
1,1,1,3166,224,1.0,1
1,1,0,12773,240,1.0,0
1,0,0,13577,126,0.0,0
1,1,1,6257,414,1.0,0
0,0,1,11806,420,0.0,1
1,1,1,12444,547,0.0,1
0,1,1,12860,380,1.0,0
1,1,0,3054,392,1.0,1
1,1,1,7615,341,0.0,1
1,1,0,6937,335,0.0,1
1,1,0,7741,302,1.0,1
0,1,1,10772,556,1.0,1
0,0,0,13626,479,1.0,1
0,1,1,1587,426,1.0,0
1,1,1,8615,241,0.0,1
1,1,1,12392,193,0.0,1
0,0,0,4203,251,1.0,1
0,0,0,12651,352,1.0,1
1,1,1,3918,166,1.0,0
1,1,0,12114,275,0.0,1
0,1,0,5647,202,1.0,1
1,0,0,3247,190,1.0,1
1,1,0,9732,292,0.0,1
0,0,0,11830,265,1.0,1
1,1,1,1538,189,1.0,1
0,0,0,12776,425,1.0,1
1,0,0,8543,414,1.0,0
0,1,1,13371,589,1.0,1
1,1,0,3651,367,0.0,1
0,1,0,5437,537,1.0,1
0,1,0,8386,150,1.0,1
0,1,1,11782,265,1.0,1
0,1,0,1708,273,1.0,0
1,1,0,2099,326,1.0,1
1,0,1,10296,365,1.0,1
0,1,1,12215,108,0.0,1
1,1,0,5209,186,0.0,1
1,0,1,11848,193,1.0,1
1,1,1,9226,151,1.0,1
1,1,1,1713,278,1.0,1
1,1,0,7223,377,1.0,0
0,1,0,8052,338,1.0,1
0,0,1,11268,172,0.0,1
0,0,1,12510,438,1.0,1
0,1,1,11816,171,0.0,0
1,1,1,7738,473,1.0,1
1,0,0,9960,167,0.0,1
0,1,1,3908,104,1.0,1
1,0,0,12269,438,1.0,1
1,0,1,9472,337,1.0,0
0,0,0,6278,565,0.0,0
1,1,0,13949,220,1.0,0
0,1,1,14252,512,0.0,1
0,1,0,2322,310,1.0,1
1,0,0,13327,361,1.0,1
1,1,0,7600,424,1.0,1
0,1,1,4095,157,0.0,0
0,0,0,9617,142,1.0,0
1,1,0,5453,296,0.0,1
0,1,1,5331,171,1.0,1
0,1,1,11791,190,1.0,1
0,0,0,6083,136,1.0,0
1,1,0,13294,590,1.0,1
0,0,1,13159,413,1.0,0
1,0,1,7735,336,1.0,1
0,0,0,10342,585,1.0,0
1,1,0,9483,482,0.0,1
0,1,1,8000,392,1.0,0
1,1,1,7351,565,1.0,1
1,0,0,3134,253,0.0,1
1,0,0,6314,269,1.0,1
0,1,1,2667,371,1.0,1
0,0,0,5576,505,1.0,1
0,1,0,9890,209,1.0,1
1,1,0,8458,250,1.0,0
0,1,0,6942,530,1.0,0
1,1,1,11047,550,1.0,0
0,1,1,7860,230,1.0,0
1,1,0,8199,367,1.0,1
1,1,0,5005,122,1.0,1
1,0,0,2302,466,1.0,1
0,1,0,9127,238,1.0,0
0,0,1,10392,589,1.0,1
0,0,0,2002,407,0.0,1
1,1,0,14256,338,1.0,1
1,0,1,7325,533,0.0,1
0,0,1,12105,540,1.0,0
0,0,0,9439,291,1.0,1
0,1,1,7532,226,1.0,0
1,1,1,8906,529,1.0,1
1,1,0,6219,128,1.0,0
1,1,0,9248,220,1.0,0
1,1,1,12659,297,0.0,1
1,0,0,4370,273,0.0,1
0,0,1,14754,243,1.0,0
1,1,1,6258,581,1.0,1
1,0,1,14538,278,1.0,1
1,0,0,7468,456,1.0,1
1,0,0,13159,110,1.0,1
1,0,1,11110,238,1.0,1
0,1,1,2598,546,1.0,0
1,1,0,4669,536,1.0,0
1,1,1,1882,352,1.0,0
1,0,1,9290,444,1.0,0
0,0,0,5440,413,0.0,1
0,1,0,11085,118,0.0,1
0,1,0,8952,259,1.0,1
1,0,0,13019,405,1.0,0
0,1,1,7952,221,1.0,1
1,1,0,11344,171,1.0,1
1,0,0,5771,154,1.0,1
0,0,1,5823,559,1.0,0
1,1,1,12086,268,1.0,0
1,0,1,3538,198,1.0,0
1,1,0,6961,169,1.0,1
0,0,1,9563,248,1.0,1
1,0,0,3485,216,1.0,1
1,1,1,2762,125,0.0,1
0,0,0,7231,347,1.0,1
1,1,1,6616,484,1.0,1
1,0,0,11403,308,0.0,1
0,1,0,1849,326,1.0,0
1,0,1,13718,510,1.0,0
1,0,1,1940,533,1.0,1
1,1,0,4308,213,0.0,0
1,0,1,4062,293,1.0,1
1,1,0,4652,583,1.0,1
0,0,0,11076,420,1.0,1
0,0,0,9979,109,0.0,0
0,1,1,11747,194,1.0,1
0,0,0,10689,220,1.0,0
1,0,0,3833,225,1.0,1
1,1,0,11114,136,1.0,0
1,0,0,1573,168,1.0,1
1,1,1,11154,396,0.0,0
1,1,1,12886,273,1.0,0
0,1,0,9044,560,1.0,0
0,0,1,8449,144,1.0,0
1,0,1,3705,222,1.0,1
1,1,0,10121,481,1.0,1
1,0,1,2971,571,1.0,0
0,1,1,4981,126,1.0,1
1,0,1,9038,292,1.0,0
1,1,1,4680,596,1.0,1
1,1,1,14633,439,1.0,1
0,0,1,3230,235,1.0,1
1,1,0,1535,294,1.0,1
0,1,1,14901,148,1.0,1
0,0,0,2520,195,1.0,1
0,1,0,7034,591,0.0,1
0,1,0,11689,220,1.0,0
0,0,1,8661,348,0.0,1
0,1,1,9509,572,1.0,0
1,1,0,12452,316,1.0,1
1,1,0,4617,213,1.0,0
1,1,0,4035,113,1.0,1
0,1,1,6214,161,1.0,1
1,1,1,13957,142,1.0,1
0,1,1,9837,510,1.0,1
0,1,0,6463,339,0.0,0
0,0,1,14207,195,1.0,0
1,1,1,7591,126,1.0,1
0,1,0,14360,423,0.0,0
0,0,1,2526,482,1.0,1
1,1,0,5165,341,0.0,0
1,1,1,2786,586,1.0,1
0,1,0,4346,558,0.0,1
0,1,1,10012,339,0.0,1
1,1,0,9274,403,0.0,0
1,1,1,13787,166,1.0,1
1,0,0,3793,380,0.0,1
0,0,0,3112,291,1.0,1
1,0,1,1976,218,1.0,1
1,0,1,8926,251,1.0,1
1,0,0,12856,364,1.0,1
0,1,1,11518,491,1.0,0
